subject,relation,object,question,label
Magomedsalam Magomedov,position played on team / speciality,goalkeeper,What is the position played on team / speciality of Magomedsalam Magomedov?,goalkeeper
Magomedsalam Magomedov,sport,association football,What is the sport of Magomedsalam Magomedov?,association football
Anatoly Lukyanov,sex or gender,male,What is the sex or gender of Anatoly Lukyanov?,male
Anatoly Kashpirovsky,member of political party,Liberal Democratic Party of Russia,What is the member of political party of Anatoly Kashpirovsky?,Liberal Democratic Party of Russia
Anatoly Kashpirovsky,sport,boxing,What is the sport of Anatoly Kashpirovsky?,boxing
Anatoly Lukyanov,child,Yelena Lukyanova,Who is the child of Anatoly Lukyanov?,Yelena Lukyanova
Anatoly Kashpirovsky,educated at,Vinnytsia National Medical University. N. I. Pirogov,What was Anatoly Kashpirovsky educated at?,Vinnytsia National Medical University. N. I. Pirogov
Anatoly Kashpirovsky,sex or gender,male,What is the sex or gender of Anatoly Kashpirovsky?,male
Mukhu Aliyev,educated at,Dagestan State University,What was Mukhu Aliyev educated at?,Dagestan State University
Mukhu Aliyev,sex or gender,male,What is the sex or gender of Mukhu Aliyev?,male
Mukhu Aliyev,member of political party,Communist Party of the Soviet Union,What is the member of political party of Mukhu Aliyev?,Communist Party of the Soviet Union
Svetlana Zakharova,country of citizenship,Russia,What is the country of citizenship of Svetlana Zakharova?,Russia
Svetlana Zakharova,member of political party,United Russia,What is the member of political party of Svetlana Zakharova?,United Russia
Mukhu Aliyev,professorship,professor,What is the professorship of Mukhu Aliyev?,professor
Svetlana Zakharova,spouse,Vadim Repin,Who is the spouse of Svetlana Zakharova?,Vadim Repin
Svetlana Zakharova,employer,Bolshoi Ballet,What is the employer of Svetlana Zakharova?,Bolshoi Ballet
Svetlana Zakharova,educated at,Vaganova Academy of Russian Ballet,What was Svetlana Zakharova educated at?,Vaganova Academy of Russian Ballet
Svetlana Zakharova,sex or gender,female,What is the sex or gender of Svetlana Zakharova?,female
Anatoly Pristavkin,manner of death,natural causes,What is the manner of death of Anatoly Pristavkin?,natural causes
Anatoly Pristavkin,member of political party,Communist Party of the Soviet Union,What is the member of political party of Anatoly Pristavkin?,Communist Party of the Soviet Union
Gennady Onishchenko,native language,Russian,What is the native language of Gennady Onishchenko?,Russian
Gennady Onishchenko,field of work,politician,What is the field of work of Gennady Onishchenko?,politician
Gennady Onishchenko,educated at,Donetsk National Medical University,What was Gennady Onishchenko educated at?,Donetsk National Medical University
Anatoly Pristavkin,sex or gender,male,What is the sex or gender of Anatoly Pristavkin?,male
Gennady Onishchenko,employer,Russian Medical Postgraduate Academy,What is the employer of Gennady Onishchenko?,Russian Medical Postgraduate Academy
Gennady Onishchenko,sex or gender,male,What is the sex or gender of Gennady Onishchenko?,male
Tufan Miñnullin,educated at,M.S. Schepkin Higher Theatre School,What was Tufan Miñnullin educated at?,M.S. Schepkin Higher Theatre School
Tufan Miñnullin,movement,socialist realism,What is the movement of Tufan Miñnullin?,socialist realism
Svetlana Ishmouratova,country of citizenship,Russia,What is the country of citizenship of Svetlana Ishmouratova?,Russia
Svetlana Ishmouratova,allegiance,Russia,What is the allegiance of Svetlana Ishmouratova?,Russia
Svetlana Ishmouratova,sport,biathlon,What is the sport of Svetlana Ishmouratova?,biathlon
Svetlana Ishmouratova,military or police rank,lieutenant colonel,What is the military or police rank of Svetlana Ishmouratova?,lieutenant colonel
Svetlana Ishmouratova,member of political party,United Russia,What is the member of political party of Svetlana Ishmouratova?,United Russia
Svetlana Ishmouratova,educated at,Ural State University of Physical Culture,What was Svetlana Ishmouratova educated at?,Ural State University of Physical Culture
Anatoly Pristavkin,writing language,Russian,What is the writing language of Anatoly Pristavkin?,Russian
Tufan Miñnullin,sex or gender,male,What is the sex or gender of Tufan Miñnullin?,male
Gennady Onishchenko,professorship,full professor,What is the professorship of Gennady Onishchenko?,full professor
Marat Gelman,native language,Russian,What is the native language of Marat Gelman?,Russian
Marat Gelman,father,Alexander Gelman,Who is the father of Marat Gelman?,Alexander Gelman
Svetlana Ishmouratova,sex or gender,female,What is the sex or gender of Svetlana Ishmouratova?,female
Marat Gelman,educated at,Moscow Technical University of Communication and Informatics,What was Marat Gelman educated at?,Moscow Technical University of Communication and Informatics
Marat Gelman,place of birth,Chișinău,What is the place of birth of Marat Gelman?,Chișinău
Ramazan Abdulatipov,educated at,Dagestan State University,What was Ramazan Abdulatipov educated at?,Dagestan State University
Marat Gelman,sex or gender,male,What is the sex or gender of Marat Gelman?,male
Ramazan Abdulatipov,religion or worldview,Sunni Islam,What is the religion or worldview of Ramazan Abdulatipov?,Sunni Islam
Mikhail Nikolayev,residence,Sakha,What is the residence of Mikhail Nikolayev?,Sakha
Ramazan Abdulatipov,employer,Murmansk State Technical University,What is the employer of Ramazan Abdulatipov?,Murmansk State Technical University
Ramazan Abdulatipov,sex or gender,male,What is the sex or gender of Ramazan Abdulatipov?,male
Mikhail Nikolayev,educated at,Omsk State Agrarian University,What was Mikhail Nikolayev educated at?,Omsk State Agrarian University
Anatoly Petrovich Alexandrov,field of work,physics,What is the field of work of Anatoly Petrovich Alexandrov?,physics
Mikhail Nikolayev,sex or gender,male,What is the sex or gender of Mikhail Nikolayev?,male
Anatoly Petrovich Alexandrov,doctoral advisor,Abram Ioffe,Who is the doctoral advisor of Anatoly Petrovich Alexandrov?,Abram Ioffe
Anatoly Petrovich Alexandrov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Anatoly Petrovich Alexandrov?,Communist Party of the Soviet Union
Svetlana Zhurova,educated at,"Russian State University of Physical Education, Sport, Youth and Tourism",What was Svetlana Zhurova educated at?,"Russian State University of Physical Education, Sport, Youth and Tourism"
Svetlana Zhurova,sport,speed skating,What is the sport of Svetlana Zhurova?,speed skating
Svetlana Zhurova,member of political party,United Russia,What is the member of political party of Svetlana Zhurova?,United Russia
Anatoly Petrovich Alexandrov,educated at,Peter the Great Saint Petersburg State Polytechnical University,Who was Anatoly Petrovich Alexandrov educated at?,Peter the Great Saint Petersburg State Polytechnical University
Anatoly Petrovich Alexandrov,sex or gender,male,What is the sex or gender of Anatoly Petrovich Alexandrov?,male
Svetlana Zhurova,sex or gender,female,What is the sex or gender of Svetlana Zhurova?,female
Svetlana Zhurova,place of birth,Pavlovo,Who is the place of birth of Svetlana Zhurova?,Pavlovo
Yulii Khariton,member of political party,Communist Party of the Soviet Union,What is the member of political party of Yulii Khariton?,Communist Party of the Soviet Union
Yulii Khariton,ethnic group,Jewish people,What is the ethnic group of Yulii Khariton?,Jewish people
Gleb Pavlovsky,native language,Russian,What is the native language of Gleb Pavlovsky?,Russian
Sergey Markov,member of political party,United Russia,What is the member of political party of Sergey Markov?,United Russia
Sergey Markov,place of birth,Dubna,What is the place of birth of Sergey Markov?,Dubna
Sergey Markov,educated at,Moscow University's Department of Philosophy,What was Sergey Markov educated at?,Moscow University's Department of Philosophy
Sergey Markov,sex or gender,male,What is the sex or gender of Sergey Markov?,male
Marina Solodkin,employer,Moscow State University,What is the employer of Marina Solodkin?,Moscow State University
Marina Solodkin,place of death,Riga,What is the place of death of Marina Solodkin?,Riga
Gleb Pavlovsky,employer,National Research University – Higher School of Economics,What is the employer of Gleb Pavlovsky?,National Research University – Higher School of Economics
Marina Solodkin,sex or gender,female,What is the sex or gender of Marina Solodkin?,female
Vladimir Dovgan,spouse,Lidia Erokhina,Who is the spouse of Vladimir Dovgan?,Lidia Erokhina
Vladimir Dovgan,place of birth,Yerofey Pavlovich,Who is the place of birth of Vladimir Dovgan?,Yerofey Pavlovich
Vladimir Dovgan,sex or gender,male,What is the sex or gender of Vladimir Dovgan?,male
Pak Noja,native language,Russian,What is the native language of Pak Noja?,Russian
Pak Noja,employer,University of Oslo,What is the employer of Pak Noja?,University of Oslo
Marina Solodkin,work location,Jerusalem,What is the work location of Marina Solodkin?,Jerusalem
Boris Bugayev,member of political party,Communist Party of the Soviet Union,What is the member of political party of Boris Bugayev?,Communist Party of the Soviet Union
Pak Noja,sex or gender,male,What is the sex or gender of Pak Noja?,male
Yevgeny Primakov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Yevgeny Primakov?,Communist Party of the Soviet Union
Yevgeny Primakov,native language,Russian,What is the native language of Yevgeny Primakov?,Russian
Yevgeny Primakov,employer,Institute of Oriental Studies of the Russian Academy of Sciences,What is the employer of Yevgeny Primakov?,Institute of Oriental Studies of the Russian Academy of Sciences
Yevgeny Primakov,military branch,Foreign Intelligence Service,What is the military branch of Yevgeny Primakov?,Foreign Intelligence Service
Yevgeny Primakov,place of burial,Novodevichy Cemetery,What is the place of burial of Yevgeny Primakov?,Novodevichy Cemetery
Yevgeny Primakov,sex or gender,male,What is the sex or gender of Yevgeny Primakov?,male
Geydar Dzhemal,place of death,Almaty,What is the place of death of Geydar Dzhemal?,Almaty
Anatoli Firsov,sport,ice hockey,What is the sport of Anatoli Firsov?,ice hockey
Anatoli Firsov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Anatoli Firsov?,Communist Party of the Soviet Union
Anatoli Firsov,manner of death,natural causes,What is the manner of death of Anatoli Firsov?,natural causes
Anatoli Firsov,member of sports team,HC Spartak Moscow,What is the member of sports team of Anatoli Firsov?,HC Spartak Moscow
Geydar Dzhemal,sex or gender,male,What is the sex or gender of Geydar Dzhemal?,male
Murat Zyazikov,allegiance,Russia,What is the allegiance of Murat Zyazikov?,Russia
Murat Zyazikov,military or police rank,lieutenant general,What is the military or police rank of Murat Zyazikov?,lieutenant general
Murat Zyazikov,member of political party,Communist Party of the Soviet Union,What is the member of political party of Murat Zyazikov?,Communist Party of the Soviet Union
Murat Zyazikov,occupation,politician,What is the occupation of Murat Zyazikov?,politician
Anatoli Firsov,sex or gender,male,What is the sex or gender of Anatoli Firsov?,male
Murat Zyazikov,country of citizenship,Russia,What is the country of citizenship of Murat Zyazikov?,Russia
Murat Zyazikov,religion or worldview,Sunni Islam,What is the religion or worldview of Murat Zyazikov?,Sunni Islam
Yevgeny Primakov,professorship,full professor,What is the professorship of Yevgeny Primakov?,full professor
Anatoli Firsov,place of death,Firsanovka,What is the place of death of Anatoli Firsov?,Firsanovka
Murat Zyazikov,sex or gender,male,What is the sex or gender of Murat Zyazikov?,male
Yevgeny Primakov,cause of death,liver cancer,What is the cause of death of Yevgeny Primakov?,liver cancer
Murat Zyazikov,educated at,Chechen State University,What was Murat Zyazikov educated at?,Chechen State University
Geydar Dzhemal,native language,Russian,What is the native language of Geydar Dzhemal?,Russian
Gleb Pavlovsky,member of political party,Communist Party of the Soviet Union,What is the member of political party of Gleb Pavlovsky?,Communist Party of the Soviet Union
Yevgeny Primakov,supported sports team,Spartak Moscow,What is the supported sports team of Yevgeny Primakov?,Spartak Moscow
Gleb Pavlovsky,educated at,Odesa University,What was Gleb Pavlovsky educated at?,Odesa University
Yevgeny Savchenko,country,Russia,What is the country of Yevgeny Savchenko?,Russia
Gleb Pavlovsky,sex or gender,male,What is the sex or gender of Gleb Pavlovsky?,male
Irina Arkhipova,native language,Russian,What is the native language of Irina Arkhipova?,Russian
Irina Arkhipova,member of political party,Communist Party of the Soviet Union,What is the member of political party of Irina Arkhipova?,Communist Party of the Soviet Union
Irina Arkhipova,place of burial,Novodevichy Cemetery,What is the place of burial of Irina Arkhipova?,Novodevichy Cemetery
Yevgeny Savchenko,sex or gender,male,What is the sex or gender of Yevgeny Savchenko?,male
Boris Bugayev,conflict,World War II,What is the conflict of Boris Bugayev?,World War II
Irina Arkhipova,genre,opera,What is the genre of Irina Arkhipova?,opera
Irina Arkhipova,sex or gender,female,What is the sex or gender of Irina Arkhipova?,female
Irina Arkhipova,employer,Moscow Conservatory,What is the employer of Irina Arkhipova?,Moscow Conservatory
