subject,relation,object,question,label
India,central bank,Reserve Bank of India,What is the central bank of India?,Reserve Bank of India
Tuvalu,head of state,Charles III of the United Kingdom,Who is the head of state of Tuvalu?,Charles III of the United Kingdom
Tuvalu,currency,Australian dollar,What is the currency of Tuvalu?,Australian dollar
Tuvalu,located in/on physical feature,Polynesia,What is the located in/on physical feature of Tuvalu?,Polynesia
Tuvalu,highest point,Niulakita,What is the highest point of Tuvalu?,Niulakita
Federated States of Micronesia,flag,flag of the Federated States of Micronesia,What is the flag of Federated States of Micronesia?,flag of the Federated States of Micronesia
Federated States of Micronesia,official language,English,What is the official language of Federated States of Micronesia?,English
Federated States of Micronesia,currency,United States dollar,What is the currency of Federated States of Micronesia?,United States dollar
Federated States of Micronesia,basic form of government,federal republic,What is the basic form of government of Federated States of Micronesia?,federal republic
Federated States of Micronesia,named after,Micronesia,What was Federated States of Micronesia named after?,Micronesia
Federated States of Micronesia,located in/on physical feature,Micronesia,What is the located in/on physical feature of Federated States of Micronesia?,Micronesia
Federated States of Micronesia,highest point,Dolohmwar,What is the highest point of Federated States of Micronesia?,Dolohmwar
Federated States of Micronesia,foundational text,Compact of Free Association,What is the foundational text of Federated States of Micronesia?,Compact of Free Association
Federated States of Micronesia,driving side,right,What is the driving side of Federated States of Micronesia?,right
Mongolia,highest point,Hüiten Peak,Who is the highest point of Mongolia?,Hüiten Peak
Mongolia,central bank,Bank of Mongolia,What is the central bank of Mongolia?,Bank of Mongolia
Mongolia,official language,Mongolian,What is the official language of Mongolia?,Mongolian
Mongolia,flag,flag of Mongolia,What is the flag of Mongolia?,flag of Mongolia
Mongolia,capital,Ulaanbaatar,What is the capital of Mongolia?,Ulaanbaatar
Mongolia,currency,tugrik,What is the currency of Mongolia?,tugrik
Mongolia,basic form of government,parliamentary system,What is the basic form of government of Mongolia?,parliamentary system
Mongolia,named after,Mongols,What was Mongolia named after?,Mongols
Mongolia,head of state,Khurelsukh Ukhnaa,Who is the head of state of Mongolia?,Khurelsukh Ukhnaa
Mongolia,legislative body,State Great Khural,What is the legislative body of Mongolia?,State Great Khural
Fiji,flag,flag of Fiji,What is the flag of Fiji?,flag of Fiji
Fiji,capital,Suva,What is the capital of Fiji?,Suva
Fiji,head of government,Sitiveni Rabuka,Who is the head of government of Fiji?,Sitiveni Rabuka
Fiji,located in/on physical feature,Melanesia,What is the located in/on physical feature of Fiji?,Melanesia
Fiji,central bank,Reserve Bank of Fiji,What is the central bank of Fiji?,Reserve Bank of Fiji
Paraguay,head of state,Santiago Peña Palacios,Who is the head of state of Paraguay?,Santiago Peña Palacios
Paraguay,flag,flag of Paraguay,What is the flag of Paraguay?,flag of Paraguay
Paraguay,currency,Paraguayan guaraní,What is the currency of Paraguay?,Paraguayan guaraní
Paraguay,highest judicial authority,Supreme Court of Paraguay,What is the highest judicial authority of Paraguay?,Supreme Court of Paraguay
Paraguay,central bank,Central Bank of Paraguay,What is the central bank of Paraguay?,Central Bank of Paraguay
Paraguay,driving side,right,What is the driving side of Paraguay?,right
Guyana,flag,flag of Guyana,What is the flag of Guyana?,flag of Guyana
Guyana,currency,Guyanese dollar,What is the currency of Guyana?,Guyanese dollar
Guyana,official language,English,What is the official language of Guyana?,English
Guyana,legislative body,National Assembly,What is the legislative body of Guyana?,National Assembly
Guyana,head of state,Irfaan Ali,Who is the head of state of Guyana?,Irfaan Ali
Ecuador,central bank,Central Bank of Ecuador,What is the central bank of Ecuador?,Central Bank of Ecuador
Ecuador,driving side,right,What is the driving side of Ecuador?,right
Nauru,currency,Australian dollar,What is the currency of Nauru?,Australian dollar
Nauru,flag,flag of Nauru,What is the flag of Nauru?,flag of Nauru
Mongolia,official observer status in organisation,Shanghai Cooperation Organisation,What is the official observer status in organisation of Mongolia?,Shanghai Cooperation Organisation
Mongolia,history of topic,history of Mongolia,What is the history of topic of Mongolia?,history of Mongolia
Nauru,located in/on physical feature,Micronesia,What is the located in/on physical feature of Nauru?,Micronesia
Mongolia,driving side,right,What is the driving side of Mongolia?,right
Bolivia,flag,flag of Bolivia,What is the flag of Bolivia?,flag of Bolivia
Bolivia,currency,boliviano,What is the currency of Bolivia?,boliviano
Bolivia,head of state,Luis Arce,Who is the head of state of Bolivia?,Luis Arce
Bolivia,named after,Simón Bolívar,Who was Bolivia named after?,Simón Bolívar
Bolivia,highest point,Nevado Sajama,Who is the highest point of Bolivia?,Nevado Sajama
Bolivia,central bank,Central Bank of Bolivia,What is the central bank of Bolivia?,Central Bank of Bolivia
Bolivia,driving side,right,What is the driving side of Bolivia?,right
Bolivia,geography of topic,geography of Bolivia,What is the geography of topic of Bolivia?,geography of Bolivia
Guyana,history of topic,history of Guyana,What is the history of topic of Guyana?,history of Guyana
Guyana,central bank,Bank of Guyana,What is the central bank of Guyana?,Bank of Guyana
Guyana,geography of topic,geography of Guyana,What is the geography of topic of Guyana?,geography of Guyana
Ecuador,currency,United States dollar,What is the currency of Ecuador?,United States dollar
Ecuador,flag,flag of Ecuador,What is the flag of Ecuador?,flag of Ecuador
Ecuador,named after,equator,What was Ecuador named after?,equator
Ecuador,legislative body,National Assembly,What is the legislative body of Ecuador?,National Assembly
Bolivia,head of government,Luis Arce,Who is the head of government of Bolivia?,Luis Arce
Ecuador,head of state,Daniel Noboa,Who is the head of state of Ecuador?,Daniel Noboa
Ecuador,head of government,Daniel Noboa,Who is the head of government of Ecuador?,Daniel Noboa
Saint Vincent and the Grenadines,head of government,Ralph Gonsalves,Who is the head of government of Saint Vincent and the Grenadines?,Ralph Gonsalves
Saint Vincent and the Grenadines,official language,English,What is the official language of Saint Vincent and the Grenadines?,English
Saint Vincent and the Grenadines,head of state,Charles III of the United Kingdom,Who is the head of state of Saint Vincent and the Grenadines?,Charles III of the United Kingdom
Saint Vincent and the Grenadines,capital,Kingstown,What is the capital of Saint Vincent and the Grenadines?,Kingstown
Saint Vincent and the Grenadines,flag,flag of Saint Vincent and the Grenadines,What is the flag of Saint Vincent and the Grenadines?,flag of Saint Vincent and the Grenadines
Saint Vincent and the Grenadines,basic form of government,constitutional monarchy,What is the basic form of government of Saint Vincent and the Grenadines?,constitutional monarchy
Saint Vincent and the Grenadines,follows,West Indies Federation,What does Saint Vincent and the Grenadines follow?,West Indies Federation
Saint Vincent and the Grenadines,central bank,Eastern Caribbean Central Bank,What is the central bank of Saint Vincent and the Grenadines?,Eastern Caribbean Central Bank
Saint Vincent and the Grenadines,highest point,La Soufrière,What is the highest point of Saint Vincent and the Grenadines?,La Soufrière
Saint Lucia,official language,English,What is the official language of Saint Lucia?,English
Saint Lucia,basic form of government,constitutional monarchy,What is the basic form of government of Saint Lucia?,constitutional monarchy
Saint Lucia,follows,West Indies Federation,What does Saint Lucia follow?,West Indies Federation
Saint Lucia,named after,Saint Lucy,Who was Saint Lucia named after?,Saint Lucy
Saint Lucia,head of state,Charles III of the United Kingdom,Who is the head of state of Saint Lucia?,Charles III of the United Kingdom
Trinidad and Tobago,official language,English,What is the official language of Trinidad and Tobago?,English
Saint Lucia,flag,flag of Saint Lucia,What is the flag of Saint Lucia?,flag of Saint Lucia
Saint Lucia,capital,Castries,What is the capital of Saint Lucia?,Castries
Trinidad and Tobago,flag,flag of Trinidad and Tobago,What is the flag of Trinidad and Tobago?,flag of Trinidad and Tobago
Trinidad and Tobago,capital,Port of Spain,What is the capital of Trinidad and Tobago?,Port of Spain
Trinidad and Tobago,currency,Trinidad and Tobago dollar,What is the currency of Trinidad and Tobago?,Trinidad and Tobago dollar
Saint Lucia,head of government,Allen Chastanet,Who is the head of government of Saint Lucia?,Allen Chastanet
Trinidad and Tobago,head of government,Keith Rowley,Who is the head of government of Trinidad and Tobago?,Keith Rowley
Trinidad and Tobago,central bank,Central Bank of Trinidad and Tobago,What is the central bank of Trinidad and Tobago?,Central Bank of Trinidad and Tobago
Trinidad and Tobago,described by source,History of Ming,What is the described by source of Trinidad and Tobago?,History of Ming
Trinidad and Tobago,highest point,El Cerro del Aripo,What is the highest point of Trinidad and Tobago?,El Cerro del Aripo
Saint Lucia,central bank,Eastern Caribbean Central Bank,What is the central bank of Saint Lucia?,Eastern Caribbean Central Bank
Saint Kitts and Nevis,official language,English,What is the official language of Saint Kitts and Nevis?,English
Saint Kitts and Nevis,twinned administrative body,Miami-Dade County,What is the twinned administrative body of Saint Kitts and Nevis?,Miami-Dade County
Saint Kitts and Nevis,basic form of government,constitutional monarchy,What is the basic form of government of Saint Kitts and Nevis?,constitutional monarchy
Saint Kitts and Nevis,legislative body,National Assembly,What is the legislative body of Saint Kitts and Nevis?,National Assembly
Saint Kitts and Nevis,flag,flag of Saint Kitts and Nevis,What is the flag of Saint Kitts and Nevis?,flag of Saint Kitts and Nevis
Saint Kitts and Nevis,head of state,Charles III of the United Kingdom,Who is the head of state of Saint Kitts and Nevis?,Charles III of the United Kingdom
Saint Kitts and Nevis,highest point,Mount Liamuiga,What is the highest point of Saint Kitts and Nevis?,Mount Liamuiga
Saint Kitts and Nevis,central bank,Eastern Caribbean Central Bank,What is the central bank of Saint Kitts and Nevis?,Eastern Caribbean Central Bank
